Time,TrialID,GazePosX,GazePosY,PupilDilation,TrialImage,TrialCategory
397188,1,1324.6,691.8,4301.5,Rest1,Rest
397228,1,1335.7,690.1,4299.35,Rest1,Rest
397268,1,1334.6,692.0,4301.8,Rest1,Rest
397308,1,1332.7,689.3,4299.8,Rest1,Rest
397348,1,1334.7,688.4,4314.15,Rest1,Rest
397388,1,1334.9,687.7,4324.55,Rest1,Rest
397428,1,1332.8,686.7,4348.4,Rest1,Rest
397468,1,1333.1,685.4,4371.6,Rest1,Rest
397508,1,1332.9,680.2,4388.15,Rest1,Rest
397548,1,1330.5,679.5,4412.9,Rest1,Rest
397588,1,1309.5,686.8,4427.3,Rest1,Rest
397628,1,763.1,1044.9,4460.1,Rest1,Rest
397668,1,391.6,1209.6,4486.6,Rest1,Rest
397708,1,392.0,1215.0,4517.75,Rest1,Rest
397748,1,397.3,1211.2,4521.45,Rest1,Rest
397788,1,254.7,1249.1,4554.3,Rest1,Rest
397828,1,42.0,1277.5,4565.5,Rest1,Rest
397868,1,39.4,1285.0,4583.95,Rest1,Rest
397908,1,39.0,1283.4,4588.25,Rest1,Rest
397948,1,37.2,1289.3,4579.9,Rest1,Rest
397988,1,33.8,1281.7,4569.3,Rest1,Rest
398028,1,38.0,1274.5,4565.15,Rest1,Rest
398068,1,38.6,1278.8,4552.05,Rest1,Rest
398108,1,40.3,1279.6,4551.45,Rest1,Rest
398148,1,38.4,1282.1,4537.65,Rest1,Rest
398188,1,39.4,1280.7,4550.75,Rest1,Rest
398228,1,41.5,1277.6,4553.95,Rest1,Rest
398268,1,40.4,1277.8,4574.4,Rest1,Rest
398308,1,40.8,1273.8,4584.4,Rest1,Rest
398348,1,45.2,1266.6,4609.8,Rest1,Rest
398388,1,59.1,1257.3,4632.8,Rest1,Rest
398428,1,459.7,1203.8,4653.95,Rest1,Rest
398468,1,580.4,1177.1,4655.2,Rest1,Rest
398508,1,588.5,1171.8,4658.95,Rest1,Rest
398548,1,589.2,1166.8,4665.4,Rest1,Rest
398588,1,606.5,1166.4,4676.25,Rest1,Rest
398628,1,1007.5,1139.8,4707.25,Rest1,Rest
398668,1,1095.7,1126.6,4711.05,Rest1,Rest
398708,1,1098.5,1123.8,4728.15,Rest1,Rest
398748,1,1092.4,1127.7,4736.95,Rest1,Rest
398788,1,1034.8,1136.6,4777.3,Rest1,Rest
398828,1,852.6,1178.7,4804.4,Rest1,Rest
398868,1,857.7,1180.0,4807.15,Rest1,Rest
398908,1,856.8,1174.4,4824.45,Rest1,Rest
398948,1,853.8,1169.0,4846.95,Rest1,Rest
398988,1,851.8,1170.4,4852.15,Rest1,Rest
399028,1,851.6,1161.8,4864.95,Rest1,Rest
399068,1,851.1,1166.4,4872.1,Rest1,Rest
399108,1,850.5,1162.2,4882.3,Rest1,Rest
399148,1,848.0,1154.4,4896.5,Rest1,Rest
399188,1,847.9,1158.2,4899.45,Rest1,Rest
399228,1,852.4,1159.6,4920.35,Rest1,Rest
399268,1,850.0,1157.5,4929.7,Rest1,Rest
399308,1,852.2,1155.2,4925.85,Rest1,Rest
399348,1,856.1,1156.0,4941.55,Rest1,Rest
399388,1,854.0,1155.5,4943.55,Rest1,Rest
399428,1,853.7,1152.5,4940.95,Rest1,Rest
399468,1,853.0,1152.5,4944.6,Rest1,Rest
399508,1,850.1,1150.0,4948.85,Rest1,Rest
399548,1,846.4,1150.2,4940.9,Rest1,Rest
399588,1,1164.5,1136.4,4912.8,Rest1,Rest
399628,1,1430.3,1120.9,4886.2,Rest1,Rest
399668,1,1418.1,1134.6,4859.6,Rest1,Rest
399708,1,1407.3,1139.4,4852.65,Rest1,Rest
399748,1,1401.1,1143.7,4848.55,Rest1,Rest
399788,1,1431.4,1154.0,4835.55,Rest1,Rest
399828,1,1491.3,1184.7,4838.8,Rest1,Rest
399868,1,1488.7,1183.7,4823.1,Rest1,Rest
399908,1,1487.1,1182.3,4812.4,Rest1,Rest
399948,1,1482.7,1179.8,4808.0,Rest1,Rest
399988,1,1479.8,1179.8,4804.25,Rest1,Rest
400028,1,1479.2,1179.0,4813.5,Rest1,Rest
400068,1,1452.4,1182.5,4815.85,Rest1,Rest
400108,1,1451.4,1178.9,4815.75,Rest1,Rest
400148,1,1449.7,1173.3,4826.2,Rest1,Rest
400188,1,1447.8,1166.7,4839.2,Rest1,Rest
400228,1,1445.7,1167.4,4853.3,Rest1,Rest
400268,1,1445.7,1159.9,4857.95,Rest1,Rest
400308,1,1447.1,1160.0,4856.2,Rest1,Rest
400348,1,1446.6,1163.6,4858.9,Rest1,Rest
400388,1,1446.6,1162.6,4864.05,Rest1,Rest
400428,1,1443.3,1162.6,4868.3,Rest1,Rest
400468,1,1444.6,1164.8,4876.6,Rest1,Rest
400508,1,1447.8,1171.8,4891.2,Rest1,Rest
400548,1,1443.4,1167.9,4912.9,Rest1,Rest
400588,1,1442.5,1168.4,4935.6,Rest1,Rest
400628,1,1440.1,1168.7,4950.55,Rest1,Rest
400668,1,1439.6,1168.0,4960.9,Rest1,Rest
400708,1,1437.7,1165.1,4980.1,Rest1,Rest
400748,1,1435.6,1163.9,4998.5,Rest1,Rest
400788,1,1432.3,1163.8,5010.15,Rest1,Rest
400828,1,1432.7,1168.0,5026.8,Rest1,Rest
400868,1,1130.4,1028.8,5069.1,Rest1,Rest
400908,1,602.2,641.3,5149.45,Rest1,Rest
400948,1,592.0,610.2,5184.65,Rest1,Rest
400988,1,593.7,612.9,5199.45,Rest1,Rest
401028,1,601.8,616.0,5224.9,Rest1,Rest
401068,1,660.0,713.7,5179.2,Rest1,Rest
401108,1,651.7,709.4,5173.5,Rest1,Rest
401148,1,648.5,713.3,5166.25,Rest1,Rest
401188,1,647.6,717.5,5125.9,Rest1,Rest
401228,1,647.9,727.3,5059.7,Rest1,Rest
401268,1,646.1,738.0,4986.75,Rest1,Rest
401308,1,645.8,748.9,4923.55,Rest1,Rest
401348,1,649.8,755.9,4864.9,Rest1,Rest
401388,1,649.4,755.6,4819.2,Rest1,Rest
401428,1,650.3,759.8,4776.55,Rest1,Rest
401468,1,652.8,769.2,4712.25,Rest1,Rest
401508,1,651.9,773.1,4667.3,Rest1,Rest
401548,1,652.6,776.0,4612.4,Rest1,Rest
401588,1,657.1,779.6,4580.8,Rest1,Rest
401628,1,659.0,783.7,4535.8,Rest1,Rest
401668,1,660.3,784.4,4521.9,Rest1,Rest
401708,1,660.0,787.7,4495.15,Rest1,Rest
401748,1,659.1,789.0,4507.9,Rest1,Rest
401788,1,660.4,787.8,4506.25,Rest1,Rest
401828,1,661.8,783.4,4503.85,Rest1,Rest
401868,1,662.4,786.2,4499.6,Rest1,Rest
401908,1,661.1,783.6,4509.55,Rest1,Rest
401948,1,660.7,786.4,4525.9,Rest1,Rest
401988,1,663.1,781.3,4534.35,Rest1,Rest
402028,1,662.8,774.4,4544.5,Rest1,Rest
402068,1,662.1,771.8,4567.85,Rest1,Rest
402108,1,658.5,768.1,4585.7,Rest1,Rest
402148,1,661.5,764.4,4605.9,Rest1,Rest
402188,1,659.3,762.3,4626.35,Rest1,Rest
402228,1,660.4,762.4,4648.1,Rest1,Rest
402268,1,660.7,761.8,4674.65,Rest1,Rest
402308,1,661.6,762.9,4699.2,Rest1,Rest
402348,1,658.3,760.3,4730.1,Rest1,Rest
402388,1,658.7,753.3,4761.5,Rest1,Rest
402428,1,658.3,751.8,4787.6,Rest1,Rest
402468,1,655.8,751.1,4788.8,Rest1,Rest
402508,1,661.2,750.7,4790.05,Rest1,Rest
402548,1,661.1,748.9,4801.8,Rest1,Rest
402588,1,661.0,745.6,4807.5,Rest1,Rest
402628,1,657.3,745.6,4807.8,Rest1,Rest
402668,1,659.4,743.5,4816.85,Rest1,Rest
402708,1,661.0,745.2,4823.65,Rest1,Rest
402748,1,658.0,747.5,4823.1,Rest1,Rest
402788,1,657.6,748.1,4834.55,Rest1,Rest
402828,1,658.5,746.3,4842.75,Rest1,Rest
402868,1,653.2,750.3,4850.7,Rest1,Rest
402908,1,652.4,745.8,4856.55,Rest1,Rest
402948,1,653.0,748.0,4863.9,Rest1,Rest
402988,1,649.8,747.0,4878.35,Rest1,Rest
403028,1,650.6,745.3,4890.35,Rest1,Rest
403068,1,648.1,743.2,4909.45,Rest1,Rest
403108,1,646.9,737.9,4921.8,Rest1,Rest
403148,1,646.6,740.3,4912.15,Rest1,Rest
403188,1,647.1,739.5,4907.8,Rest1,Rest
403228,1,645.4,737.8,4887.1,Rest1,Rest
403268,1,645.8,734.0,4891.45,Rest1,Rest
403308,1,646.1,733.9,4880.1,Rest1,Rest
403348,1,647.2,732.7,4874.55,Rest1,Rest
403388,1,648.9,733.4,4872.8,Rest1,Rest
403428,1,647.2,733.3,4870.85,Rest1,Rest
403468,1,650.6,730.6,4873.15,Rest1,Rest
403508,1,646.7,725.0,4882.3,Rest1,Rest
403548,1,643.1,720.5,4879.55,Rest1,Rest
403588,1,640.7,721.4,4876.2,Rest1,Rest
403628,1,636.5,721.3,4874.75,Rest1,Rest
403668,1,636.0,724.8,4868.75,Rest1,Rest
403708,1,634.3,722.9,4890.05,Rest1,Rest
403748,1,631.4,721.9,4899.35,Rest1,Rest
403788,1,629.7,720.9,4909.7,Rest1,Rest
403828,1,629.8,720.6,4928.5,Rest1,Rest
403868,1,631.7,721.8,4942.3,Rest1,Rest
403908,1,633.1,721.2,4944.95,Rest1,Rest
403948,1,634.1,720.8,4951.3,Rest1,Rest
403988,1,634.7,719.9,4943.9,Rest1,Rest
404028,1,631.9,721.3,4921.1,Rest1,Rest
404068,1,633.7,722.4,4894.3,Rest1,Rest
404108,1,631.9,726.5,4867.65,Rest1,Rest
404148,1,630.2,724.1,4848.6,Rest1,Rest
404188,1,630.5,728.7,4837.5,Rest1,Rest
404228,1,630.1,727.2,4838.1,Rest1,Rest
404268,1,630.1,726.3,4826.45,Rest1,Rest
404308,1,630.1,725.5,4827.8,Rest1,Rest
404348,1,628.7,723.8,4839.45,Rest1,Rest
404388,1,629.2,722.7,4836.05,Rest1,Rest
404428,1,627.5,722.0,4843.0,Rest1,Rest
404468,1,628.5,719.5,4856.2,Rest1,Rest
404508,1,625.4,719.0,4854.35,Rest1,Rest
404548,1,626.0,719.8,4853.1,Rest1,Rest
404588,1,623.4,716.9,4876.85,Rest1,Rest
404628,1,621.8,714.2,4893.55,Rest1,Rest
404668,1,625.8,714.9,4893.15,Rest1,Rest
404708,1,624.6,713.8,4915.85,Rest1,Rest
404748,1,623.8,711.9,4937.6,Rest1,Rest
404788,1,624.3,712.4,4955.75,Rest1,Rest
404828,1,623.9,712.2,4971.5,Rest1,Rest
404868,1,624.7,706.8,5001.45,Rest1,Rest
404908,1,624.4,706.7,5007.5,Rest1,Rest
404948,1,623.8,702.6,5022.45,Rest1,Rest
404988,1,625.9,704.6,5011.65,Rest1,Rest
405028,1,627.5,709.1,4993.8,Rest1,Rest
405068,1,627.7,709.8,4957.8,Rest1,Rest
405108,1,630.3,714.8,4925.45,Rest1,Rest
405148,1,632.3,716.7,4887.95,Rest1,Rest
405188,1,633.6,725.8,4863.0,Rest1,Rest
405228,1,632.5,724.8,4850.85,Rest1,Rest
405268,1,641.0,731.7,4830.2,Rest1,Rest
405308,1,635.4,730.1,4831.6,Rest1,Rest
405348,1,636.7,729.9,4812.8,Rest1,Rest
405388,1,636.6,731.4,4803.8,Rest1,Rest
405428,1,639.5,735.2,4785.3,Rest1,Rest
405468,1,644.4,735.6,4777.75,Rest1,Rest
405508,1,643.6,736.3,4775.75,Rest1,Rest
405548,1,643.0,736.8,4775.9,Rest1,Rest
405588,1,644.5,734.4,4774.95,Rest1,Rest
405628,1,643.9,736.6,4788.15,Rest1,Rest
405668,1,642.5,738.0,4789.1,Rest1,Rest
405708,1,642.3,738.4,4791.15,Rest1,Rest
405748,1,643.0,735.2,4789.85,Rest1,Rest
405788,1,638.7,734.8,4799.15,Rest1,Rest
405828,1,638.6,734.2,4821.15,Rest1,Rest
405868,1,638.5,733.2,4821.05,Rest1,Rest
405908,1,636.1,730.1,4827.7,Rest1,Rest
405948,1,635.6,735.0,4841.5,Rest1,Rest
405988,1,634.8,732.9,4855.2,Rest1,Rest
406028,1,632.9,733.3,4856.1,Rest1,Rest
406068,1,631.3,731.3,4870.35,Rest1,Rest
406108,1,634.1,732.4,4879.7,Rest1,Rest
406148,1,631.7,732.0,4883.3,Rest1,Rest
406188,1,631.8,729.4,4904.85,Rest1,Rest
406228,1,626.6,730.1,4904.05,Rest1,Rest
406268,1,627.9,735.7,4898.05,Rest1,Rest
406308,1,628.5,730.9,4897.85,Rest1,Rest
406348,1,628.0,734.1,4879.8,Rest1,Rest
406388,1,627.2,733.8,4882.75,Rest1,Rest
406428,1,626.8,730.7,4878.5,Rest1,Rest
406468,1,627.0,733.3,4878.5,Rest1,Rest
406508,1,628.8,733.3,4868.95,Rest1,Rest
406548,1,626.6,734.7,4861.15,Rest1,Rest
406588,1,627.1,738.0,4840.9,Rest1,Rest
406628,1,627.2,736.8,4841.3,Rest1,Rest
406668,1,631.1,736.7,4830.4,Rest1,Rest
406708,1,628.2,734.6,4819.1,Rest1,Rest
406748,1,629.7,736.4,4823.95,Rest1,Rest
406788,1,630.4,732.3,4827.55,Rest1,Rest
406828,1,630.8,730.0,4834.9,Rest1,Rest
406868,1,628.5,733.1,4847.0,Rest1,Rest
406908,1,628.4,730.1,4869.5,Rest1,Rest
406948,1,625.9,727.4,4898.65,Rest1,Rest
406988,1,622.8,721.7,4928.75,Rest1,Rest
407028,1,436.3,575.0,5014.95,Rest1,Rest
407068,1,404.0,532.2,5054.45,Rest1,Rest
407108,1,394.0,523.4,5072.25,Rest1,Rest
407148,1,346.9,477.6,5080.25,Rest1,Rest
407188,1,353.2,479.5,5047.9,Rest1,Rest
407228,1,331.1,461.2,5018.45,Rest1,Rest
407268,1,334.7,461.8,4967.65,Rest1,Rest
407308,1,335.4,464.4,4909.45,Rest1,Rest
407348,1,336.7,467.1,4849.3,Rest1,Rest
407388,1,337.8,473.8,4783.75,Rest1,Rest
407428,1,338.8,477.5,4708.4,Rest1,Rest
407468,1,338.1,489.2,4631.6,Rest1,Rest
407508,1,333.5,495.2,4566.35,Rest1,Rest
407548,1,332.4,501.0,4512.7,Rest1,Rest
407588,1,330.8,503.3,4478.75,Rest1,Rest
407628,1,330.4,505.3,4464.1,Rest1,Rest
407668,1,332.3,506.8,4460.25,Rest1,Rest
407708,1,332.6,504.9,4463.55,Rest1,Rest
407748,1,331.1,501.2,4489.3,Rest1,Rest
407788,1,334.8,498.2,4513.95,Rest1,Rest
407828,1,338.0,493.9,4560.0,Rest1,Rest
407868,1,340.9,485.9,4610.4,Rest1,Rest
407908,1,341.3,477.9,4658.9,Rest1,Rest
407948,1,342.1,473.6,4712.4,Rest1,Rest
407988,1,341.2,469.1,4768.7,Rest1,Rest
408028,1,340.5,465.2,4813.9,Rest1,Rest
408068,1,527.5,466.1,4860.7,Rest1,Rest
408108,1,582.9,462.4,4859.05,Rest1,Rest
408148,1,586.3,467.6,4842.95,Rest1,Rest
408188,1,626.1,468.0,4819.3,Rest1,Rest
408228,1,641.9,474.0,4776.1,Rest1,Rest
408268,1,640.8,474.6,4711.45,Rest1,Rest
408308,1,642.8,477.7,4664.5,Rest1,Rest
408348,1,643.5,479.8,4627.65,Rest1,Rest
408388,1,646.1,486.0,4584.6,Rest1,Rest
408428,1,648.9,490.8,4547.0,Rest1,Rest
408468,1,646.5,493.8,4506.6,Rest1,Rest
408508,1,645.1,495.0,4475.1,Rest1,Rest
408548,1,646.7,496.0,4448.4,Rest1,Rest
408588,1,645.2,500.6,4427.5,Rest1,Rest
408628,1,646.0,498.6,4411.75,Rest1,Rest
408668,1,645.9,502.0,4402.85,Rest1,Rest
408708,1,646.0,498.2,4425.75,Rest1,Rest
408748,1,647.0,496.5,4433.15,Rest1,Rest
408788,1,648.0,496.1,4446.3,Rest1,Rest
408828,1,643.7,491.7,4450.6,Rest1,Rest
408868,1,643.2,488.9,4464.35,Rest1,Rest
408908,1,642.8,489.5,4467.5,Rest1,Rest
408948,1,677.3,488.6,4473.95,Rest1,Rest
408988,1,939.9,508.9,4466.35,Rest1,Rest
409028,1,950.5,509.2,4458.15,Rest1,Rest
409068,1,950.7,509.6,4463.6,Rest1,Rest
409108,1,948.8,509.4,4463.0,Rest1,Rest
409148,1,995.8,515.8,4465.6,Rest1,Rest
409188,1,993.3,515.0,4461.25,Rest1,Rest
409228,1,991.1,519.6,4456.25,Rest1,Rest
409268,1,991.2,520.5,4449.5,Rest1,Rest
409308,1,993.8,520.2,4458.45,Rest1,Rest
409348,1,994.5,518.6,4462.9,Rest1,Rest
409388,1,993.7,518.8,4476.3,Rest1,Rest
409428,1,993.8,519.0,4486.6,Rest1,Rest
409468,1,993.9,516.4,4491.65,Rest1,Rest
409508,1,991.8,515.0,4522.5,Rest1,Rest
409548,1,993.8,513.8,4528.6,Rest1,Rest
409588,1,993.2,516.0,4541.7,Rest1,Rest
409628,1,992.2,512.9,4562.9,Rest1,Rest
409668,1,976.0,509.4,4569.25,Rest1,Rest
409708,1,959.5,505.8,4591.65,Rest1,Rest
409748,1,956.9,501.7,4611.65,Rest1,Rest
409788,1,957.4,501.2,4616.7,Rest1,Rest
409828,1,955.6,497.1,4626.9,Rest1,Rest
409868,1,937.0,496.2,4645.75,Rest1,Rest
409908,1,472.7,584.1,4705.15,Rest1,Rest
409948,1,326.4,713.1,4690.3,Rest1,Rest
409988,1,320.9,732.6,4701.5,Rest1,Rest
410028,1,321.8,731.7,4718.2,Rest1,Rest
410068,1,322.7,733.6,4733.3,Rest1,Rest
410108,1,321.2,732.5,4733.4,Rest1,Rest
410148,1,329.2,739.1,4747.15,Rest1,Rest
410188,1,337.4,746.6,4747.9,Rest1,Rest
410228,1,335.6,745.0,4733.35,Rest1,Rest
410268,1,351.3,726.6,2136.75,Rest1,Rest
410308,1,,,0.0,Rest1,Rest
410348,1,,,0.0,Rest1,Rest
410388,1,,,0.0,Rest1,Rest
410428,1,,,0.0,Rest1,Rest
410468,1,376.6,761.6,2348.65,Rest1,Rest
410508,1,375.9,777.4,4698.25,Rest1,Rest
410548,1,354.0,768.4,4741.45,Rest1,Rest
410588,1,334.9,765.4,4760.55,Rest1,Rest
410628,1,333.7,760.7,4775.45,Rest1,Rest
410668,1,328.5,757.6,4796.95,Rest1,Rest
410708,1,329.1,755.2,4806.15,Rest1,Rest
410748,1,328.2,755.2,4799.95,Rest1,Rest
410788,1,326.4,754.7,4796.05,Rest1,Rest
410828,1,324.4,756.2,4772.95,Rest1,Rest
410868,1,322.9,754.6,4757.1,Rest1,Rest
410908,1,338.6,756.9,4727.2,Rest1,Rest
410948,1,339.0,755.9,4697.45,Rest1,Rest
410988,1,339.7,758.7,4672.7,Rest1,Rest
411028,1,336.6,763.5,4633.65,Rest1,Rest
411068,1,340.9,764.3,4606.9,Rest1,Rest
411108,1,338.1,766.9,4580.25,Rest1,Rest
411148,1,339.7,768.2,4560.25,Rest1,Rest
411188,1,404.2,775.6,4556.4,Rest1,Rest
411228,1,645.4,804.0,4537.9,Rest1,Rest
411268,1,648.0,802.1,4533.3,Rest1,Rest
411308,1,652.2,805.8,4539.2,Rest1,Rest
411348,1,654.4,801.4,4541.65,Rest1,Rest
411388,1,652.6,803.4,4568.6,Rest1,Rest
411428,1,651.8,800.8,4581.25,Rest1,Rest
411468,1,651.0,801.5,4581.65,Rest1,Rest
411508,1,651.9,802.7,4583.3,Rest1,Rest
411548,1,651.2,801.6,4576.7,Rest1,Rest
411588,1,651.1,801.2,4562.0,Rest1,Rest
411628,1,652.5,803.1,4538.65,Rest1,Rest
411668,1,653.3,803.0,4523.65,Rest1,Rest
411708,1,653.4,804.2,4526.3,Rest1,Rest
411748,1,653.6,802.4,4516.35,Rest1,Rest
411788,1,655.4,805.8,4495.0,Rest1,Rest
411828,1,653.7,805.2,4482.4,Rest1,Rest
411868,1,655.7,807.4,4464.45,Rest1,Rest
411908,1,656.2,804.9,4459.1,Rest1,Rest
411948,1,652.0,799.0,4463.15,Rest1,Rest
411988,1,652.9,799.6,4475.05,Rest1,Rest
412028,1,775.8,795.0,4481.5,Rest1,Rest
412068,1,1013.7,773.8,4512.65,Rest1,Rest
412108,1,1005.1,773.0,4519.7,Rest1,Rest
412148,1,1006.0,768.4,4548.45,Rest1,Rest
412188,1,1002.7,768.2,4576.55,Rest1,Rest
412228,1,1003.3,766.7,4604.0,Rest1,Rest
412268,1,1001.5,762.1,4627.2,Rest1,Rest
412308,1,999.7,742.2,4637.45,Rest1,Rest
412348,1,998.4,744.9,4639.9,Rest1,Rest
412388,1,999.5,746.8,4618.05,Rest1,Rest
412428,1,994.2,748.0,4603.85,Rest1,Rest
412468,1,990.7,750.0,4575.65,Rest1,Rest
412508,1,991.3,750.3,4559.95,Rest1,Rest
412548,1,988.7,749.9,4548.05,Rest1,Rest
412588,1,989.8,754.2,4536.75,Rest1,Rest
412628,1,991.0,753.1,4537.9,Rest1,Rest
412668,1,990.6,754.7,4542.65,Rest1,Rest
412708,1,993.9,753.0,4547.9,Rest1,Rest
412748,1,994.5,754.7,4562.0,Rest1,Rest
412788,1,994.2,752.9,4583.1,Rest1,Rest
412828,1,995.0,751.7,4601.2,Rest1,Rest
412868,1,991.3,748.2,4613.85,Rest1,Rest
412908,1,993.5,747.7,4632.55,Rest1,Rest
412948,1,990.4,751.6,4648.8,Rest1,Rest
412988,1,989.4,749.6,4671.75,Rest1,Rest
413028,1,709.8,846.0,4733.2,Rest1,Rest
413068,1,324.7,990.8,4786.35,Rest1,Rest
413108,1,320.1,998.9,4803.4,Rest1,Rest
413148,1,318.5,998.5,4823.8,Rest1,Rest
413188,1,317.9,993.6,4851.15,Rest1,Rest
413228,1,325.0,1003.0,4875.05,Rest1,Rest
413268,1,337.5,1023.2,4883.0,Rest1,Rest
413308,1,339.2,1020.5,4884.0,Rest1,Rest
413348,1,338.4,1019.2,4856.25,Rest1,Rest
413388,1,337.8,1025.3,4815.5,Rest1,Rest
413428,1,339.6,1030.4,4776.6,Rest1,Rest
413468,1,340.2,1031.6,4738.75,Rest1,Rest
413508,1,341.2,1028.7,4707.85,Rest1,Rest
413548,1,343.3,1032.1,4686.95,Rest1,Rest
413588,1,345.0,1031.5,4687.6,Rest1,Rest
413628,1,347.5,1038.9,4688.25,Rest1,Rest
413668,1,348.6,1036.5,4707.55,Rest1,Rest
413708,1,346.4,1030.8,4719.9,Rest1,Rest
413748,1,351.0,1031.1,4741.1,Rest1,Rest
413788,1,350.0,1031.5,4754.25,Rest1,Rest
413828,1,351.0,1025.7,4770.9,Rest1,Rest
413868,1,348.5,1024.3,4785.8,Rest1,Rest
413908,1,387.9,1034.8,4792.35,Rest1,Rest
413948,1,647.4,1057.1,4784.4,Rest1,Rest
413988,1,662.2,1060.1,4775.6,Rest1,Rest
414028,1,669.8,1059.4,4789.55,Rest1,Rest
414068,1,670.6,1061.4,4803.1,Rest1,Rest
414108,1,673.2,1056.8,4816.0,Rest1,Rest
414148,1,673.4,1061.8,4825.7,Rest1,Rest
414188,1,677.9,1063.4,4836.9,Rest1,Rest
414228,1,677.0,1061.7,4856.2,Rest1,Rest
414268,1,677.0,1063.8,4857.35,Rest1,Rest
414308,1,675.8,1058.5,4871.45,Rest1,Rest
414348,1,676.2,1061.5,4875.4,Rest1,Rest
414388,1,674.7,1061.5,4870.8,Rest1,Rest
414428,1,673.2,1065.2,4853.8,Rest1,Rest
414468,1,671.9,1065.3,4838.15,Rest1,Rest
414508,1,671.0,1062.7,4809.15,Rest1,Rest
414548,1,670.7,1064.9,4792.95,Rest1,Rest
414588,1,669.1,1064.9,4782.85,Rest1,Rest
414628,1,669.1,1063.9,4766.5,Rest1,Rest
414668,1,667.2,1063.4,4772.45,Rest1,Rest
414708,1,665.9,1069.3,4779.2,Rest1,Rest
414748,1,666.7,1069.3,4785.2,Rest1,Rest
414788,1,665.9,1066.4,4789.15,Rest1,Rest
414828,1,665.2,1065.7,4809.65,Rest1,Rest
414868,1,697.3,1071.2,4822.65,Rest1,Rest
414908,1,1011.6,1070.5,4823.7,Rest1,Rest
414948,1,1032.2,1069.4,4810.4,Rest1,Rest
414988,1,1031.8,1071.6,4799.05,Rest1,Rest
415028,1,1034.3,1074.4,4779.45,Rest1,Rest
415068,1,1033.9,1075.2,4750.05,Rest1,Rest
415108,1,1033.8,1082.7,4728.95,Rest1,Rest
415148,1,1032.0,1080.1,4713.45,Rest1,Rest
415188,1,1032.4,1083.5,4690.5,Rest1,Rest
415228,1,1030.5,1083.9,4665.85,Rest1,Rest
415268,1,1030.8,1088.7,4645.4,Rest1,Rest
415308,1,1035.7,1088.6,4606.05,Rest1,Rest
415348,1,1034.7,1097.7,4587.9,Rest1,Rest
415388,1,1036.1,1094.8,4567.1,Rest1,Rest
415428,1,1048.2,1084.2,4551.3,Rest1,Rest
415468,1,1046.8,1070.6,4547.3,Rest1,Rest
415508,1,1044.3,1067.3,4558.2,Rest1,Rest
415548,1,1045.8,1068.7,4567.7,Rest1,Rest
415588,1,1045.4,1061.4,4584.25,Rest1,Rest
415628,1,1042.4,1053.9,4604.5,Rest1,Rest
415668,1,816.7,932.1,4635.9,Rest1,Rest
415708,1,711.7,829.4,4633.25,Rest1,Rest
415748,1,704.9,820.0,4657.5,Rest1,Rest
415788,1,702.1,815.9,4689.4,Rest1,Rest
415828,1,675.0,802.4,4725.45,Rest1,Rest
415868,1,657.7,790.6,4743.45,Rest1,Rest
415908,1,653.0,788.7,4763.3,Rest1,Rest
415948,1,649.9,784.4,4771.95,Rest1,Rest
415988,1,648.0,787.1,4758.8,Rest1,Rest
416028,1,651.8,788.0,4744.1,Rest1,Rest
416068,1,647.7,783.8,4731.3,Rest1,Rest
416108,1,647.9,791.2,4691.35,Rest1,Rest
416148,1,648.2,790.9,4648.55,Rest1,Rest
416188,1,649.8,795.5,4590.25,Rest1,Rest
416228,1,650.1,804.7,4525.0,Rest1,Rest
416268,1,648.2,793.2,4470.75,Rest1,Rest
416308,1,646.2,799.1,4417.1,Rest1,Rest
416348,1,650.1,804.3,4391.35,Rest1,Rest
416388,1,651.1,805.3,4366.7,Rest1,Rest
416428,1,652.2,809.7,4342.45,Rest1,Rest
416468,1,652.2,811.2,4338.5,Rest1,Rest
416508,1,651.7,812.5,4335.85,Rest1,Rest
416548,1,652.1,812.6,4339.95,Rest1,Rest
416588,1,653.2,813.6,4338.05,Rest1,Rest
416628,1,654.6,814.3,4331.65,Rest1,Rest
416668,1,652.5,815.5,4316.15,Rest1,Rest
416708,1,656.3,817.3,4301.4,Rest1,Rest
416748,1,655.0,813.1,4295.25,Rest1,Rest
416788,1,656.6,815.9,4290.1,Rest1,Rest
416828,1,657.9,815.3,4287.55,Rest1,Rest
416868,1,660.0,812.7,4282.9,Rest1,Rest
416908,1,661.1,815.4,4284.0,Rest1,Rest
416948,1,658.2,813.7,4280.35,Rest1,Rest
416988,1,659.4,819.6,4263.35,Rest1,Rest
417028,1,660.7,819.5,4256.65,Rest1,Rest
417068,1,659.7,816.7,4247.1,Rest1,Rest
417108,1,662.9,819.4,4228.75,Rest1,Rest
417148,1,671.1,805.0,4211.25,Rest1,Rest
417188,1,600.3,639.8,1088.8,Rest1,Rest
417228,1,,,0.0,Rest1,Rest
417268,1,,,0.0,Rest1,Rest
417308,1,690.9,801.5,3760.75,Rest1,Rest
417348,1,676.0,825.3,4166.55,Rest1,Rest
417388,1,675.8,818.0,4151.55,Rest1,Rest
417428,1,675.3,824.9,4149.15,Rest1,Rest
417468,1,674.2,825.1,4133.85,Rest1,Rest
417508,1,670.4,828.5,4125.55,Rest1,Rest
417548,1,670.9,828.8,4105.9,Rest1,Rest
